STAR Record No.,PI Record No.,Stock Book No.,Knoedler Number,Page Number,Row Number,Consign. No.,Consign. Name,Consign. Auth,Consign. Loc.,Artist Name 1,Art. Authority 1,Nationality 1,Attrib Mod 1,Attrib Mod Auth1,Artist Name 2,Art. Authority 2,Nationality 2,Attrib Mod 2,Attrib Mod Auth2,Title,Description,Subject,Genre,Object Type,Materials,Dimensions,Entry Date-Year,Entry Date-Month,Entry Date-Day,Sale Date-Year,Sale Date-Month,Sale Date-Day,Purch. Amount,Purch. Currency,Purch. Note,KnoedPurch Amt.,KnoedPurch Curr.,KnoedPurch Note,Price Amount,Price Currency,Price Note,KnoedSale Amt.,KnoedSale Curr.,KnoedSale Note,Seller Name 1,Seller Loc 1,Sell Auth Name 1,Sell Auth Loc 1,Sell Auth Mod 1,Seller Name 2,Seller Loc 2,Sell Auth Name 2,Sell Auth Loc 2,Sell Auth Mod 2,Seller Name 3,Seller Loc 3,Sell Auth Name 3,Sell Auth Loc 3,Sell Auth Mod 3,Joint Own 1,Joint Own Auth 1,Joint Own Sh 1,Joint Own 2,Joint Own Auth 2,Joint Own Sh 2,Joint Own 3,Joint Own Auth 3,Joint Own Sh 3,Transaction,Buyer Name 1,Buyer Loc 1,Buy Auth Name 1,Buy Auth Addr 1,Buy Auth Mod 1,Buyer Name 2,Buyer Loc 2,Buy Auth Name 2,Buy Auth Addr 2,Buy Auth Mod 2,Folio,prev own 1,prev own auth1,prev own loc1,prev own 2,prev own auth2,prev own loc2,prev own 3,prev own auth3,prev own loc3,prev own 4,prev own auth4,prev own loc4,prev own 5,prev own auth5,prev own loc5,prev own 6,prev own auth6,prev own loc6,prev own 7,prev own auth7,prev own loc7,prev own 8,prev own auth8,prev own loc8,prev own 9,prev own auth9,prev own loc9,post owner,post own auth,Present Loc Geog,Present Loc Inst,Present Loc Acc,Activity URL,Object URL,Buyer URL,Buyer ULAN ID,Buyer WD Image URL,Buyer WD Entity URL,Artist URL,Artist ULAN ID,Artist WD Image URL,Artist WD Entity URL,Present Loc Note,Working Note,Verbatim Notes,Rosetta Handle,Main Heading,Subheading,Flag
75592,K-31837,9.0,A4098,183.0,46.0,NA,NA,NA,NA,"Miller, Alfred J.","MILLER, ALFRED JACOB",American,NA,NA,NA,NA,NA,NA,NA,Indians hunting elk on Nebraska River,initialed LL;  unfrd,NA,Genre,Painting,NA,16 x 10 1/2,1949.0,3.0,1.0,1950.0,4.0,1.0,375.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Victor D. Spark,30 E 55th St,"Spark, Victor David","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.722,,,,,,,,,,,NA,NA,45093.0,http://hdl.handle.net/10020/2012m54_fl4157052,1949.0,NA,NA
75598,K-31843,9.0,A4104,184.0,20.0,NA,NA,NA,NA,"Schreyvogel, Charles","SCHREYVOGEL, CHARLES",American,NA,NA,NA,NA,NA,NA,NA,White Eagle,"Signed on back White Eagle by Chas Schreyvogel , copyright 1899",NA,Portrait,Sculpture,Bronze,NA,1949.0,2.0,18.0,NA,NA,NA,640.0,dollars,"for numbers A4103-A4104, shared",NA,NA,NA,NA,NA,NA,NA,NA,NA,John Levy Galleries,11 E 57th St,"Levy, (John), Galleries","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,826.118,,,,,,,,,,,NA,NA,45074.0,http://hdl.handle.net/10020/2012m54_fl4157053,1949.0,NA,NA
75642,K-31887,9.0,A4148,186.0,21.0,NA,NA,NA,NA,"Bierstadt, Albert","BIERSTADT, ALBERT",American,NA,NA,NA,NA,NA,NA,NA,Mountain Scene & River,unfrd.,NA,Landscape,Painting,NA,20 x 14,1949.0,3.0,6.0,1950.0,4.0,0.0,85.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Victor D. Spark,30 E 55th St,"Spark, Victor David","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,GM 0126.1179,,,,,,,,,,,NA,NA,[WFD] 45172  [sale dates] Apr (1/3) 1950,http://hdl.handle.net/10020/2012m54_fl4157055,1949.0,NA,NA
75643,K-31888,9.0,A4149,186.0,26.0,NA,NA,NA,NA,"Miller, Alfred J.","MILLER, ALFRED JACOB",American,NA,NA,NA,NA,NA,NA,NA,Indian Encampment,NA,NA,Genre,Painting,NA,36 1/4 x 29,1949.0,3.0,6.0,1950.0,4.0,1.0,850.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Martin Wiesendanger,"Tulsa, Oklahoma","WIESENDANGER, MARTIN W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.733,,,,,,,,,,,NA,NA,[WFD] 44579  [sale dates] Apr (1/3) 1950,http://hdl.handle.net/10020/2012m54_fl4157055,1949.0,NA,NA
75658,K-31903,9.0,A4164,187.0,27.0,NA,NA,NA,NA,"Stanley, John Mix","STANLEY, JOHN MIX",American,NA,NA,NA,NA,NA,NA,NA,Scouts in the Tetons,NA,Landscapes with figures,Landscape,Painting,NA,35 1/4 x 24,1949.0,4.0,18.0,1950.0,4.0,0.0,1120.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Ruel P. Tolman,"3451 Mt. Pleasant St, NW, Wash D.C.","TOLMAN, RUEL P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,761.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1143,,,,,,,,,,,NA,NA,[sale dates] Apr (1/3) 1950  in tulsa,http://hdl.handle.net/10020/2012m54_fl4157056,NA,NA,NA
75668,K-31913,9.0,A4174,188.0,21.0,NA,NA,NA,NA,"Coleman, S.","COLMAN, SAMUEL (1832)",American,NA,NA,NA,NA,NA,NA,NA,Wagon Train,NA,NA,Genre,Painting,NA,18 x 10,1949.0,4.0,12.0,1950.0,4.0,0.0,100.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,John Levy Galleries,11 E 57th St,"Levy, (John), Galleries","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1522,,,,,,,,,,,NA,NA,[sale dates] Apr (1/3) 1950  45200,http://hdl.handle.net/10020/2012m54_fl4157057,1949.0,NA,NA
75672,K-31917,9.0,A4178,188.0,34.0,NA,NA,NA,NA,"Wyeth, N.C.","WYETH, NEWELL CONVERS",American,NA,NA,NA,NA,NA,NA,NA,Indians in Canoe,SLL,NA,Genre,Painting,NA,25 x 38,1949.0,4.0,12.0,1949.0,9.0,0.0,150.0,dollars,NA,NA,NA,NA,500.0,NA,NA,NA,NA,NA,John Levy Galleries,11 E 57th St,"Levy, (John), Galleries","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Foundation,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,204.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,127.1546,,,,,,,,,,,NA,NA,45197.0,http://hdl.handle.net/10020/2012m54_fl4157057,1949.0,NA,NA
75676,K-31921,9.0,A4182,189.0,3.0,NA,NA,NA,NA,"Oertel, Johannes Adam","OERTEL, JOHANNES ADAM SIMON",American,NA,NA,NA,NA,NA,NA,NA,The Marauders,SLR & D J.E. Oestel 1860,NA,Genre,Painting,NA,20 x 16,1949.0,4.0,29.0,1950.0,4.0,0.0,650.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Norman Hirschl,"151-01-84th Drive, Jamaica, N.Y.",Hirschl & Adler Galleries,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.164,,,,,,,,,,,NA,NA,WFD 45400  Hirschl to get 25% of profit  in tulsa  [sale dates] Apr (1/3) 1950,http://hdl.handle.net/10020/2012m54_fl4157058,1949.0,NA,NA
75678,K-31923,9.0,A4184,189.0,15.0,NA,NA,NA,NA,"Monet, Claude","MONET, CLAUDE",French,NA,NA,NA,NA,NA,NA,NA,Dans un Parc,Signed LR Claude Monet,NA,Landscape,Painting,NA,31 1/2 x 23 3/4,1949.0,4.0,29.0,1949.0,5.0,0.0,16000.0,dollars,NA,NA,NA,NA,31500.0,dollars,NA,NA,NA,NA,Fine Art Associates,NA,Fine Arts Associates,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Edwin C. Vogel,NA,"Vogel, Edwin C.","1 Park Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,186.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",Metropolitan Museum of Art,2002.62.1,https://data.getty.edu/provenance/5693f9d0-ce44-3651-9257-f69b2be794ab,https://data.getty.edu/provenance/ffb035b2-8fcf-3dbf-b36b-2f59070c8c3d,https://data.getty.edu/provenance/5e3a56a1-9fcd-3bbb-8984-ebbabc3e66f0,http://vocab.getty.edu/ulan/500446013,,,https://data.getty.edu/provenance/1d44a590-d899-34fe-b866-b2b303d34706,http://vocab.getty.edu/ulan/500019484,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%201899%20Nadar%20crop.jpg,http://www.wikidata.org/entity/Q296,titled Camille Monet on a Garden Bench,was not donated by Vogel to Met but ended up there anyway thanks to Annenberg,Pay Fine Arts 20% of Net Profit  45486,http://hdl.handle.net/10020/2012m54_fl4157058,1949.0,NA,NA
75680,K-31925,9.0,A4186,189.0,27.0,NA,NA,NA,NA,"Miller, Alfred J.","MILLER, ALFRED JACOB",American,NA,NA,NA,NA,NA,NA,NA,Snake & Sioux Indians,SLL AMiller',NA,Genre,Painting,NA,36 x 29,1949.0,5.0,11.0,1949.0,4.0,1.0,[750],dollars,shared,375.0,dollars,shared,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Old Print Shop,150 Lexington Ave,"Old Print Shop, The","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old Print Shop,"Old Print Shop, The",44928.0,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,GM 0126.731,,,,,,,,,,,NA,NA,Joint a/c Old Print Shop  1/2 share  [entry dates] 5/11/49 (3/25/49)  WFD 45260,http://hdl.handle.net/10020/2012m54_fl4157058,1949.0,NA,NA
75683,K-31928,9.0,A4189,189.0,40.0,NA,NA,NA,NA,"Walker, James","WALKER, JAMES (1819)",American,NA,NA,NA,NA,NA,NA,NA,The Battle of Buena Vista,NA,Battles,History,Painting,NA,40 x 24,1949.0,5.0,2.0,1950.0,4.0,1.0,800.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Victor Spark,30 E 55th St.,"Spark, Victor David","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1633,,,,,,,,,,,NA,NA,WFD 45169,http://hdl.handle.net/10020/2012m54_fl4157058,1949.0,NA,NA
75699,K-31944,9.0,A4205,191.0,18.0,NA,NA,NA,NA,"Kohler, M.","KOHLER, MELVIN OTTO",American,NA,NA,NA,NA,NA,NA,NA,Mohawk Chief,SLR M. Kohler,NA,Genre,Painting,NA,20 x 23,1949.0,6.0,22.0,1950.0,4.0,0.0,75.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Cellar to Attic,"1501 N Clark St, Chicago",Cellar to Attic,"Chicago, IL, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,137.1349,,,,,,,,,,,NA,NA,[sale dates] Apr (1/3) 1950  WFD 45816,http://hdl.handle.net/10020/2012m54_fl4157060,1949.0,NA,NA
75700,K-31945,9.0,A4206,191.0,24.0,NA,NA,NA,NA,"Stanley, John Mix","STANLEY, JOHN MIX",American,NA,NA,NA,NA,NA,NA,NA,Tepia Gatherers,ON CA3270,NA,Genre,Painting,NA,30 1/4 x 20 3/4,1949.0,6.0,23.0,1950.0,4.0,0.0,1250.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,M. Michelotti,NA,"Michelotti, M.","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1142,,,,,,,,,,,NA,NA,[sale dates] Apr (1/3) 1950  WFD,http://hdl.handle.net/10020/2012m54_fl4157060,1949.0,NA,NA
75749,K-31994,9.0,A4255,196.0,3.0,NA,NA,NA,NA,"Seurat, Georges","SEURAT, GEORGES PIERRE",French,NA,NA,NA,NA,NA,NA,NA,Point Bineau,ON CA3297-A2974,NA,Landscape,Painting,NA,9 3/8 x 6 1/8,1949.0,10.0,12.0,1949.0,12.0,0.0,3250.0,dollars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine Arts Assoc,41 E 57th St,Fine Arts Associates,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Dr. Philip Sandblom,"Stockholm, Sweden","Sandblom, Philip","Stockholm, Sverige",NA,NA,NA,NA,NA,NA,221.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stockholm, Sweden",Nationalmuseum,NM 6351,,,,,,,,,,,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4157065,1949.0,NA,NA
75762,K-32007,9.0,A4268,197.0,19.0,NA,NA,NA,NA,"Le Clear, Thomas","LE CLEAR, THOMAS",American,NA,NA,NA,NA,NA,NA,NA,Red Jacket's Grandson,unfrd.,NA,Portrait,Painting,NA,21 x 27,1949.0,10.0,6.0,1950.0,4.0,0.0,650.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Victor D. Spark,30 E 55th St,"Spark, Victor David","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1009,,,,,,,,,,,NA,NA,[sale dates] April (1/3) 1950  WFD 45985,http://hdl.handle.net/10020/2012m54_fl4157066,1949.0,NA,NA
75770,K-32015,9.0,A4276,198.0,16.0,NA,NA,NA,NA,"Bierstadt, Albert","BIERSTADT, ALBERT",American,NA,NA,NA,NA,NA,NA,NA,Niagara Falls,NA,NA,Landscape,Painting,NA,27 1/4 x 20,1949.0,12.0,5.0,1950.0,4.0,0.0,600.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,Roland McKinney,9 W 57th St,"MCKINNEY, ROLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1174,,,,,,,,,,,NA,NA,(in storage for Gilcrease)  [sale dates] Apr (1/3) 1950  46089,http://hdl.handle.net/10020/2012m54_fl4157067,1949.0,NA,NA
75776,K-32021,9.0,A4282,198.0,51.0,NA,NA,NA,NA,"Remington, Frederic","REMINGTON, FREDERIC",American,NA,NA,NA,NA,NA,NA,NA,The Belle Mare,SLC Frederic Remington,NA,Animals,Painting,NA,26 3/4 x 34 3/4,1949.0,12.0,17.0,1950.0,4.0,0.0,6250.0,dollars,NA,NA,NA,NA,52500.0,dollars,for a lot of 51 pictures,NA,NA,NA,American Museum of Natural History,NA,"New York, NY, USA.  American Museum of Natural History",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Fdn,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,127.2327,,,,,,,,,,,NA,NA,[sale dates] Apr (1/3) 1950  ON CA3053  WFD,http://hdl.handle.net/10020/2012m54_fl4157067,1949.0,NA,NA
75794,K-32039,9.0,A4300,200.0,18.0,NA,NA,NA,NA,Albert Bierstadt,"BIERSTADT, ALBERT",American,NA,NA,NA,NA,NA,NA,NA,Mountains,SLL Bierstadt;  ON A3877,NA,Landscape,Painting,NA,15 x 10 3/4,1949.0,12.0,31.0,NA,NA,NA,785.0,dollars,for numbers A4298-A4303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clendenin J. Ryan,NA,"Ryan, Clendenin James Jr.","Baltimore, MD, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cody, WY, USA",Buffalo Bill Center of the West,34.61,https://data.getty.edu/provenance/458792e9-1642-3b97-8752-febf670dcfcd,https://data.getty.edu/provenance/2dc9df62-ba60-32f5-8cbe-6861b0496bf4,https://data.getty.edu/provenance/6ea773b2-f7ce-3e46-b4d4-55203e04a474,http://vocab.getty.edu/ulan/500444839,,,https://data.getty.edu/provenance/d6f3ce97-73c7-3dff-a797-ffb31d5af727,http://vocab.getty.edu/ulan/500001248,http://commons.wikimedia.org/wiki/Special:FilePath/Bierstadt.jpg,http://www.wikidata.org/entity/Q77132,NA,NA,Return; Duplicate of K-A3877,http://hdl.handle.net/10020/2012m54_fl4157069,1950.0,NA,NA
75796,K-32041,9.0,A4302,200.0,22.0,NA,NA,NA,NA,Albert Bierstadt,"BIERSTADT, ALBERT",American,NA,NA,NA,NA,NA,NA,NA,Two Horses,SLR Bierstadt;  ON A3887,NA,Animals,Painting,NA,19 1/4 x 13 3/4,1949.0,12.0,31.0,NA,NA,NA,785.0,dollars,for numbers A4298-A4303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clendenin J. Ryan,NA,"Ryan, Clendenin James Jr.","Baltimore, MD, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cody, WY, USA",Buffalo Bill Center of the West,4.62,https://data.getty.edu/provenance/0f3b0bb7-1ec9-32e6-a6e7-c90521eafcbf,https://data.getty.edu/provenance/918f94f7-bc09-3eb9-9eb7-2e593252534c,https://data.getty.edu/provenance/6ea773b2-f7ce-3e46-b4d4-55203e04a474,http://vocab.getty.edu/ulan/500444839,,,https://data.getty.edu/provenance/d6f3ce97-73c7-3dff-a797-ffb31d5af727,http://vocab.getty.edu/ulan/500001248,http://commons.wikimedia.org/wiki/Special:FilePath/Bierstadt.jpg,http://www.wikidata.org/entity/Q77132,NA,NA,Return; Duplicate of K-A3887,http://hdl.handle.net/10020/2012m54_fl4157069,1950.0,NA,NA
75802,K-32047,9.0,A4308,200.0,33.0,NA,NA,NA,NA,Thomas Hill,"HILL, THOMAS",American,NA,NA,NA,NA,NA,NA,NA,Yosemite Valley,SLR T. Hill ;  ON A3463,NA,Landscape,Painting,NA,20 x 30,1949.0,12.0,31.0,NA,NA,NA,150.0,dollars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clendenin J. Ryan,NA,"Ryan, Clendenin James Jr.","Baltimore, MD, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,116.158,,,,,,,,,,,NA,NA,Return; Duplicate of K-A3463,http://hdl.handle.net/10020/2012m54_fl4157069,1950.0,NA,NA
75803,K-32048,9.0,A4309,200.0,35.0,NA,NA,NA,NA,Thomas Hill,"HILL, THOMAS",American,NA,NA,NA,NA,NA,NA,NA,Yosemite Valley,SLR T. Hill;  ON A3464,NA,Landscape,Painting,NA,20 x 30,1949.0,12.0,31.0,NA,NA,NA,150.0,dollars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clendenin J. Ryan,NA,"Ryan, Clendenin James Jr.","Baltimore, MD, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,116.1581,,,,,,,,,,,NA,NA,Return; Duplicate of K-A3464,http://hdl.handle.net/10020/2012m54_fl4157069,1950.0,NA,NA
75804,K-32049,9.0,A4310,200.0,37.0,NA,NA,NA,NA,Thomas Hill,"HILL, THOMAS",American,NA,NA,NA,NA,NA,NA,NA,Early Morning in the Hills,SLL T. Hill;  ON A3469,NA,Landscape,Painting,NA,19 1/4 x 13 1/4,1949.0,12.0,31.0,NA,NA,NA,500.0,dollars,for numbers A4310-A4317,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clendenin J. Ryan,NA,"Ryan, Clendenin James Jr.","Baltimore, MD, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,116.1584,,,,,,,,,,,NA,NA,Return; Duplicate of A3469,http://hdl.handle.net/10020/2012m54_fl4157069,1950.0,NA,NA
